,text,label
2865,"Tyson to Begin Training Mike Tyson is beginning to train for a fight in March, his first since being knocked out by Danny Williams in July.",1
2866,Putin questions Iraqi poll plan Russian leader Vladimir Putin voices doubts over plans to hold elections in Iraq next month.,0
2867,"Mortgage Applications Rise as Rates Ease  NEW YORK (Reuters) - New applications for U.S. home loans  rose last week while refinancings surged, as 30-year mortgage  interest rates fell to their lowest level in over four months,  an industry group said on Wednesday.",2
2868,"Staples Goes to China? The company impresses the Street with strong earnings, an optimistic outlook, and a toehold abroad.",2
2869,"Crazy 'Bout a Sharp Dressed K If you're going to spend a lot producing a slick annual report, go all in.",2
2870,"Report: Palestinians, Israel Back Peace Plan  CAIRO (Reuters) - Palestinians and Israelis have agreed in  principle to proposals aiming to end their conflict, Egypt's  official news agency MENA said on Tuesday.",0
2871,Storm-ravaged peasants flee as Philippines runs out of money for relief (AFP) AFP - Stunned residents picked their way through a wasteland of mud and rubble to leave storm-ravaged areas of the Philippines as the government said it has run out of money to pay for relief services.,0
2872,"Sudanese Hopeful of New Year Peace Deal Mohamed Yousif, Sudans minister of humanitarian affairs, dismissed widespread assertions of government involvement in a vicious militia campaign against civilians in the western region.",0
2873,"After all, have we become Russias strategic partner? TDN- Russian Federation President Vladimir Putin was in Ankara on Monday for a state visit unmatched in the history of relations between the Turkish and Russian nations.",0
2874,"Charley #39;s insured losses seen hitting \$7.4 billion NEW YORK, Aug 18 (Reuters) - Insurance payments to victims of Hurricane Charley are expected to reach \$7.4 billion, making it the second most costly hurricane to hit the United States, an insurance industry group said on Wednesday. ",2
2875,"US mortgage applications rise as rates ease NEW YORK, Aug 18 (Reuters) - New applications for US home loans rose last week while refinancings surged, as 30-year mortgage interest rates fell to their lowest level in over four months, an industry group said on Wednesday. ",2
2876,"Aurora Woman Sues Costco Over Discrimination Claims SAN FRANCISCO -- A Colorado assistant store manager at Costco has filed a federal lawsuit, alleging she was passed over for a promotion because she is a woman. ",2
2877,"Researcher Finds Flaws in XP SP2 German research firm Heise Security has issued an advisory for a pair of security flaws in Microsoft #39;s (Quote, Chart) recently shipped Windows XP Service Pack 2 with a warning that attackers could launch malicious files from an untrusted zone. ",3
2878,RealNetworks Halves Music Prices But Move to Confront Apple Will Increase Company #39;s Loss RealNetworks on Tuesday started a promotion that halves the price of its digital music offerings as part of a strategy to force its way onto Apple Computer #39;s popular iPod digital music player. ,3
2879,Compuware accuses IBM of ambush tactics in piracy suit DETROIT (AP) -- Compuware Corp. is accusing IBM of attempting to  quot;sandbag quot; it with new evidence just three months before the software company #39;s piracy claim against the technology giant is to go to trial. ,3
2880,"Microsoft Funded Study Deciding Factor in 10yr Deal Genevish writes  quot;According to an article in the Register, Microsoft and the Newham Council in London have signed an agreement making Microsoft the preferred vendor for the council, instead of the original hybrid MS / Open Source plan. The council was very ...",3
2881,"Bilonog Edges Nelson With Last Put as Shot Returns to Olympia Aug. 18 (Bloomberg) -- Yuriy Bilonog won the gold medal in the men #39;s shot put at Olympia, the home of the ancient Games, by virtue of his second-best effort after his last throw matched the leading mark set by US athlete Adam Nelson. ",1
2882,"Figo takes break from international football LISBON, Aug 18 (Reuters) - Portugal captain Luis Figo said on Wednesday he was taking a break from international soccer, although he would not confirm if the decision was final. ",1
2883,"NLD MP urges people to sign petition Despite intimidation by the ruling Burmese military authorities, the National League for Democracy (NLD) members have continued the signature campaign with increased momentum calling for the release of all political prisoners including NLD leaders Daw ...",0
2884,WFP Tackles  #39;Critical Six Weeks #39; in Darfur with Up-Scaling of Air Operations - The United Nations World Food Programme (WFP) is gearing up for the most critical stage yet of its operation to deliver food assistance to hundreds of thousands of people affected by conflict in the Darfur region of western Sudan. As the rainy season ...,0
2885,"Italy Lights the Path for the Olympic Torch Christmas on the island of Sicily, New Year #39;s eve at the bay of Naples. Italy mapped out Tuesday a two-month-long journey for the 2006 Winter Olympics torch, which will cross ",1
2886,"Lamy Strong Candidate for WTO Job-USTR (Reuters) Reuters - U.S. trade officials said on Tuesday\that former European Union Trade Commissioner Pascal Lamy would\be a ""strong candidate"" to lead the World Trade Organization,\but stopped short of formally endorsing him.",0
2887,"Janus Finalizes Regulatory Settlement (AP) AP - Janus Capital Group Inc. said Wednesday it has finalized a  #36;226.2 million settlement with state and federal regulators over improper trading allegations, part of a scandal sweeping the  #36;7 trillion mutual funds industry.",2
2888,Italy's Parmalat sues ex-auditors Parmalat issues proceedings against its ex-auditors over their dealings with the insolvent group before its near collapse,2
2889,Study: Hubble Robotic Repair Mission Too Costly An exhaustive study of NASA #39;s options for repairing the Hubble Space Telescope suggests the currently planned robotic mission may cost too much money and might not be ready to fly before the vaunted observatory breaks down.,3
2890,"Dell Cuts Prices on Enterprise Hardware Dell has cut prices on a number of products geared to enterprises. The PowerEdge 4600 dual-processor server price tag has been trimmed by about 22 percent, now starting as low as \$4,194.",3
2891,"Boston Globe:  #39;Forget Microsoft and buy an Apple iPod - it works #39;  quot;As more and more retailers try to cash in on the online music scene, things are becoming increasingly befuddling for consumers -- especially for consumers who stray from the Apple iPod fold.",3
2892,"Thunderbird Mail goes 1.0 Mozilla #39;s Thunderbird mail client has reached the 1.0 release point. I #39;ve been using Thunderbird when ever I #39;ve found myself on a Windows box for quite a while now and finally took the plunge on my Powerbook, finally walking away from Mail.",3
2893,Nvidia to work on PlayStation 3 chip Graphics chip leader Nvidia announced Tuesday that it is working with Sony to develop the graphics processor for the next version of Sony #39;s PlayStation video game console.,3
2894,SEC Bars Mutual Fund Payoffs to Brokers  WASHINGTON (Reuters) - The U.S. Securities and Exchange  Commission pushed ahead on Wednesday with reforms of the  \$7.5-trillion mutual fund industry amid scandals that have  shaken fund investors' confidence.,2
2895,"Air Canada Stock Plummets on Review  MONTREAL (Reuters) - Shares of Air Canada &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AC.TO target=/stocks/quickinfo/fullquote""&gt;AC.TO&lt;/A&gt; fell by  more than half on Wednesday, after the Toronto Stock Exchange  said it was reviewing the company's stock to determine if it  meets listing requirements.",2
2896,"Parmalat Sues Ex-Auditors in Chicago  MILAN (Reuters) - Parmalat sued its former auditors  Deloitte   Touche and Grant Thornton on Wednesday, broadening a  legal battle to claw back billions of euros from ex-allies the  food group says helped drive it into insolvency.",2
2897,Apple zealots slam Real #39;s iPod campaign RealNetworks has stepped up its music  #39;war #39; on Apple Computer--with results it clearly didn #39;t expect. ,3
2898,Macromedia offers Flash video tool Macromedia hopes to boost use of its Flash format for delivering streaming video with a new development kit. The Flash Video Kit allows users of the company #39;s Dreamweaver Web authoring application to add Flash video to their pages without using the full ...,3
2899,Apple G5 chips  #39;in short supply #39; Apple may be facing greater difficulties than previously thought in sourcing chips to power its high-end personal computers. ,3
2900,"Cycling: Hamilton wins time trial VOULIAGMENI Tyler Hamilton of the United States won the men #39;s time trial gold medal Wednesday, beating defending champion Viatcheslav Ekimov of Russia and another American, Bobby Julich. ",1
2901,"Jail for Olympic pool jump ATHENS (Reuters) - A Canadian man advertising an online gaming site, who broke security and jumped into the Olympic diving pool, has been given a five-month prison term for trespassing and disturbing public order, court officials say. ",1
2902,Leaders Threatened by Terrorist Groups Large and Small The vulnerability of world leaders to terrorist attack was starkly exposed again today by the discovery of a bomb near Tony Blair #39;s holiday villa on Sardinia. ,0
2903,"Food crisis worsens in North Korea BEIJING The collapse of North Korea #39;s economy has caused food prices there to skyrocket and created new groups of people who cannot afford to buy what they need to live, the World Food Program said on Wednesday. ",0
2904,German investor confidence surges BERLIN - German investor confidence posted a surprise jump in December as relief over falling oil prices helped to offset concerns about the impact of a surging euro on growth in Europe #39;s biggest economy.,0
2905,"EU Weighs Tougher Conditions for Talks With Turkey (Update1) European Union governments may impose tougher conditions on entry talks with Turkey in response to demands by France, Austria and Cyprus, a draft EU compromise shows.",0
2906,"Airlines to Cut Flights at Chicago O'Hare  WASHINGTON (Reuters) - U.S. airlines have agreed to limit  flights into Chicago's O'Hare International Airport to 88  arrivals per hour between 7 a.m. and 8 p.m. in an effort to cut  congestion that has slowed the whole U.S. aviation system,  federal officials said on Wednesday.",2
2907,"FAA: Flight-Reduction Deal Set for O #39;Hare WASHINGTON Aug. 18, 2004  Federal officials have reached a temporary agreement to ease congestion at Chicago #39;s O #39;Hare International Airport that calls for a reduction of 37 daily arrivals by United Airlines and American Airlines, officials said ...",2
2908,Italy #39;s Parmalat sues ex-auditors Italian food giant Parmalat is suing its former auditors over their dealings with the insolvent group before its near collapse last December. ,2
2909,"Update 2: Swisscom Confirms May Merge With Firm Telecommunications companies Swisscom AG and Telekom Austria AG are in talks over a possible merger, Swisscom said. ",2
2910,"Cox directors look at proposed buyout Cox Communications Inc. is a step closer to going private, with the cable giant #39;s board of directors forming a special committee of independent directors to consider the Cox Enterprises Inc. proposal to take the company private in a \$7.9 billion buyout. ",2
2911,"Cassini Probe Discovers Tiny Saturnian Moons Two tiny moons orbiting Saturn -- each measuring around two miles in diameter -- are the latest discovery of the Cassini spacecraft. They are located between the orbits of moons Mimas and Enceladus, a surprise to scientists who thought such ...",3
2912,"MS Host Integration Server 2004 Is Weeks Away Starting September 1, 2004, Microsoft will make available Host Integration Server (HIS) 2004 for companies that have been wanting to open their mainframe assets up to deeper integration with Windows-based servers, software and the promise of ...",3
2913,"Figo takes break from international game MADRID, Aug 18 (Reuters) - Portugal captain Luis Figo said on Wednesday he was taking an indefinite break from international football, but would not confirm whether his decision was final. ",1
2914,"Van Basten entrusts Dutch captaincy to Davids AMSTERDAM, Aug 18 (Reuters) - Midfielder Edgar Davids #39;s leadership qualities and never-say-die attitude have earned him the captaincy of the Netherlands under new coach Marco van Basten. ",1
2915,"Russia #39;s Korzhanenko wins women #39;s shot put; American favorites eliminated US medal favorites John Godina and Reese Hoffa were eliminated from the shot put competition, ending hopes of an American sweep. ",1
2916,"US rowers advances in photo finish SCHINIAS, Greece (AP)  The early success of the first black Olympic rower on the US men #39;s team and his Navy officer partner was supposed to end Wednesday. ",1
2917,"Sadr calls for Najaf ceasefire BAGHDAD (Reuters) - Anti-US cleric Moqtada al-Sadr and his followers are ready to leave the Imam Ali shrine in Najaf if American-led forces pull back from the holy Shi #39;ite site, an aide to Sadr says. ",0
2918,"Dhiren to father, Abu Musa to al Qaeda According to British cops he is Dhiren Barot to his father and Abu Musa al-Hindi to Al Qaeda. On Wednesday India-born Barot alias al-Hindi, along with seven men of Pakistani origin, arrested in anti-terror raids and charged with plotting radioactive, ...",0
2919,"Terrified neighbours see dog kill owner A 39-year-old woman was savaged to death by her pet bull mastiff dog yesterday. Terrified elderly neighbours could only look on as the fatal attack, which started inside Carol Leeanne Taylor #39;s home in the Dunedin suburb of Caversham, spilled on to the ...",0
2920,"Garrison gets new contract; King retires WHITE PLAINS, NY -- Zina Garrison was given a one-year contract to stay on as US Fed Cup captain, while Billie Jean King retired Tuesday as a coach for the team.",1
2921,"VARSITY MATCH Oxford regained the MMC Trophy with a hard-fought 18-11 win over Cambridge in the Varsity match at Twickenham. Jon Fennell kicked Oxford into an early lead, but a well-worked try from Fergie Gladstone saw Cambridge hit back.",1
2922,Nintendo Game Machine Gets Good US Start The new portable video-game machine from Nintendo Co. is selling briskly in both the United States and Japan and the company is well on its way to reaching a target of selling 5 million units by April next year.,3
2923,"Fledgling Thunderbird takes on Outlook Not content with eating into Microsoft #39;s share of the browser market with Firefox, the Mozilla Foundation has released an open-source email client to rival Outlook.",3
2924,"Cybersecurity post needs a promotion, firms say The US government is not taking cybersecurity seriously enough and should spend more money and energy on the topic, a group of computer security firms said Tuesday.",3
2925,"Toyota strikes satellite radio deals with rivals XM, Sirius Rivals XM Satellite Radio and Sirius Satellite Radio both have ventured again to the automotive industry in their latest efforts to land new subscribers, announcing separate distribution agreements Tuesday with Toyota Motor Corp.",2
2926,"AT amp;T Wins \$1B Treasury Contract VIENNA, Va. -- AT amp;T Government Solutions and its team of subcontractors have been chosen by the Treasury Department to build and deploy the largest civilian agency network, serving more than 1,000 domestic ",2
2927,"UPDATE 1-SEC, NASD probing Jefferies trader #39;s gifts -WSJ US market regulators are looking into whether a Jefferies Group Inc. (JEF.N: Quote, Profile, Research) trader violated rules that prohibit expensive gift-giving in a bid to curry ",2
2928,Report: J amp;J in Talks to Acquire Guidant Health care giant Johnson  amp; Johnson is reportedly in advanced negotiations to acquire medical device maker Guidant Corp. for more than \$24 billion.,2
2929,"Google Slashes IPO, SEC OK Expected Today  NEW YORK/SAN FRANCISCO (Reuters) - Google Inc. slashed the  size of its initial public offering nearly in half to less than  \$2 billion on Wednesday, splashing cold water on what has been  touted as the hottest Internet IPO in years.",2
2930,"Stocks Up; Traders Eye Crude Oil Prices  NEW YORK (Reuters) - U.S. stocks made gains on Wednesday as  investors bought beaten-down shares, while strength in oil  prices pushed up energy companies such as Exxon Mobil Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=XOM.N target=/stocks/quickinfo/fullquote""&gt;XOM.N&lt;/A&gt;",2
2931,"Houston serious about keeping its superstar center fielder Winter meetings kick off on Friday in Anaheim. BALCO aside, it #39;s been a quiet baseball offseason, but that #39;s about to change.",1
2932,"Charley May Cost Insurers \$7.4 Billion, Industry Says (Update1) Aug. 18 (Bloomberg) -- Hurricane Charley will probably cost insurers \$7.4 billion, according to the first loss estimate based on insurance claims. ",2
2933,"Parmalat sues ex-auditors Deloitte, Grant Thornton MILAN, Aug 18 (Reuters) - Parmalat sued its former auditors Deloitte  amp; Touche and Grant Thornton on Wednesday, broadening a legal battle to claw back billions of euros from ex-allies the food group says helped drive it into ...",2
2934,"Barclays Buys CIBC US Credit Card Unit for \$293 Mln (Update5) Aug. 18 (Bloomberg) -- Barclays Plc, the UK #39;s third-biggest lender by assets, agreed to buy the US credit card business of Canadian Imperial Bank of Commerce for \$293 million to expand into the world #39;s biggest credit card market. ",2
2935,"Tap, Eat, N Go Forget  quot;super-sized, quot; McDonald #39;s is going for  quot;super-fast quot; service. The nation #39;s largest quick serve restaurant chain is getting ready to test a system that enables customers to tap or wave the new  quot;PayPass MasterCard quot; on or near a specially equipped ...",2
2936,"Broadband used by 51 percent of online population For the first time, broadband connections are reaching more than half (51 percent) of the American online population at home, according to measurement taken in July by Nielsen/NetRatings, a Milpitas-based Internet audience measurement and research ...",3
2937,Canadian who leaped into Olympic pays the price for 15 minutes of fame ATHENS (CP) - The Canadian who embarrassed Olympic officials by jumping into a Games swimming pool during a diving competition wearing a skirt and advertising an on-line casino has paid the price for his 15 minutes of fame. ,1
2938,"Els targets improved putting after Whistling Straits woes LONDON, Aug 18 (Reuters) - Ernie Els has set his sights on an improved putting display at this week #39;s WGC-NEC Invitational in Akron, Ohio after the disappointment of tying for fourth at the US PGA Championship on Sunday. ",1
2939,"8 terror suspects, including alleged al-Qaida figure, charged in Britain LONDON (AP) - Eight suspects, including a man identified in the United States as a senior al-Qaida figure, appeared in court under heavy guard Wednesday as police investigated an alleged plot to commit murder and cause mayhem with chemicals, radioactive ...",0
2940,"UN rights envoys urge probe into Burundi massacre GENEVA, Aug 18 (Reuters) - United Nations human rights investigators on Wednesday called on Burundi and the Democratic Republic of Congo to identify and hold accountable those behind the massacre of at least 160 Congolese Tutsi refugees. ",0
2941,One Hamas leader survived assassination; five Palestinians killed in an Israeli bombardment in Gaza Five Palestinians were killed and other seven injured today at dawn in an Israeli air raid carried out by one Israeli helicopter at the house of a leading figure from the Islamic resistance movement ( Hamas) in al-Shuja #39;eya quarters to the east of Gaza. ,0
2942,"Swiss to hand back more Abacha funds Switzerland is to hand back to Nigeria SFr622 million (\$500 million) belonging to the former ruler, Sani Abacha, and his family. ",0
2943,WFP Relying On Airdrops To Bring Food In West Darfur Mud continues to be one of the biggest obstacles to relief efforts in Sudan #39;s Darfur region. Heavy rains have washed out roads and airstrips and the rainy season is expected to last another month or two. ,0
2944,Late try gives Oxford win Ross Lavery scored a try two minutes from the end as Oxford University defeated Cambridge 18-11 at Twickenham on Tuesday in another tight finish to the annual University rugby match.,1
2945,Dell trims PC prices for business clients Dell cut prices on some servers and PCs by as much as 22 percent because it #39;s paying less for parts. The company will pass the savings on components such as memory and liquid crystal displays ,3
2946,"NASA #39;s Return to Flight on Track, Shuttle Officials Say NASA (news - web sites) is close to meeting all of the return-to-flight safety requirements set by Columbia accident investigators and should be able to launch a shuttle by May 2005, shuttle program officials said today.",3
2947,What's Google Minus \$10 Billion? Google drops its price and shares offered. Its magic: turning the hottest IPO in history into a disaster.,2
2948,"Wind River's Smooth Sailing (The Motley Fool) The Motley Fool - Investors have unloaded on many software companies lately, such as Red Hat (Nasdaq: RHAT - News), Siebel (Nasdaq: SEBL - News), Novell (Nasdaq: NOVL - News), and so on. However, with the markets perking up this week, investors are a little more sanguine about the sector -- at least for those stocks that exceed expectations.",3
2949,"Teleportation goes long distance Physicists teleport particles of light a distance of 600m across the River Danube in Austria, the journal Nature reports.",3
2950,"Europe Is Warned of Changing Climate (AP) AP - Rising sea levels, disappearing glaciers in the Alps and more deadly heat waves are coming for Europeans because of global warming, Europe's environmental agency warned Wednesday.",3
2951,"Clinton: Ex-President Inaugurates China-Backed Internet Search &lt;b&gt;...&lt;/b&gt; Former President Bill Clinton helped launch a new Internet search firm that claims better results for its engine than Google (nasdaq: GOOG - news - people ). The firm is called Accoona, from the Swahili phrase ",2
2952,High court hears dispute over Michigan interstate wine sales SUPREME COURT The US Supreme Court is hearing arguments in a case that could lead to sweeping changes on how alcoholic beverages are regulated and sold.,2
2953,"Stocks Move Higher on Mixed Economic Data Stocks inched higher Tuesday as investors saw the bright side of mixed economic data and rumors about big merger deals, including a report that consumer products giant Johnson  amp; Johnson is in talks to purchase a leading medical device maker.",2
2954,"IBM: Do We Have a Deal? China #39;s biggest computer maker said it is in acquisition talks with a major international technology company, a disclosure that comes amid reports it might buy IBM #39;s personal computer business.",2
2955,Three IPOs Trim Price Ranges Wednesday Three new stocks scheduled to begin trading this week - including Google Inc. #39;s highly anticipated initial public offering - slashed their expected price ranges Wednesday morning as the IPO market readies for a one-month break from trading debuts after ...,2
2956,"Oil at \$47, Economic Impact Seen as Muted LONDON (Reuters) - Oil prices surged to a new high above \$47 a barrel on Wednesday on evidence that energy costs are not substantially slowing the economic growth that fuels oil demand. ",2
2957,"McDonald #39;s testing deli sandwiches in Louisville, other markets McDonald #39;s Corp. (NYSE: MCD) plans to expand a test market of five types of deli-style sandwiches to Louisville and three other cities, according to reports. ",2
2958,"Netscape #39;s Official New Browser is Out AOL (Quote, Chart) developers have rolled out a new version of its venerable Netscape browser, version 7.2. ",3
2959,"Kenteris, Thanou Quit Games; Thorpe Record Bid Fails (Update6) Aug. 18 (Bloomberg) -- Olympic medalists Kostas Kenteris and Ekaterini Thanou quit the Athens Games, overshadowing the start of track and field events on the fifth day of competition. Venus Williams and Andy Roddick were eliminated from the tennis. ",1
2960,"Roddick, Williams eliminated from Olympic tennis CBC SPORTS ONLINE - American tennis sensation Andy Roddick #39;s Olympic dreams are over after a straight set loss to No. 16 Fernando Gonzalez of Chile in third-round action Wednesday. ",1
2961,"Giambi calls strain  #39;nothing serious #39; New York Yankees: First baseman Jason Giambi continued his upper body workout and ran in an indoor pool Wednesday, one day after mildly straining his groin. ",1
2962,"Olympics: Venus out of Olympics ATHENS : Title-holder Venus Williams of the United States crashed out of the Olympic women #39;s singles tennis tournament here losing a third round tie 6-4, 6-4 to France #39;s Mary Pierce. ",1
2963,"Sadr calls for Najaf ceasefire NAJAF, Iraq (Reuters) - Radical Shi #39;ite cleric Moqtada al-Sadr has agreed to disarm his Iraqi militia and leave a holy shrine but only after a truce with encircling US marines. ",0
2964,Something's Brewing at Diedrich Coffee The Starbucks competitor will sell its international franchise business to battle at home.,2
2965,"Report: Palestinians, Israel Back Peace Plan  CAIRO (Reuters) - Palestinians and Israelis have agreed in  principle to proposals aiming to end their conflict, Egypt's  official news agency MENA said Tuesday.",0
2966,State Dept. Warns of Violence in Laos (AP) AP - The State Department is advising Americans traveling or living in Laos to take precautions and avoid areas likely to be hit by continuing violence.,0
2967,"VIDEO GAME REVIEW: Driv3r Plot Is Tedious (AP) AP - Atari could have redefined guns and gas pedal mayhem with the much anticipated ""Driv3r"" (pronounced Driver 3), the latest installment in a series of bad-boy-driving-'n'-violence titles. But there's nothing new here to see  #151; nothing new graphically, emotionally, or functionally in the way of game play.",3
2968,Credit Suisse to Focus on Investment Bank  ZURICH (Reuters) - Credit Suisse plans to focus its  investment banking activities on high-margin business and float  off insurer Winterthur in a long-awaited revamp aimed at  boosting the earnings power of Europe's 10th-largest bank.,2
2969,"U.S. Economic Outlook Dims a Bit  WASHINGTON (Reuters) - The U.S. economic outlook dimmed  somewhat on Tuesday after reports said business productivity  grew more slowly in the third quarter than first estimated,  labor costs rose and other indicators signaled softening  activity.",2
2970,"Workers fight bad weather to give aid to storm-ravaged Philippines; 740 dead (Canadian Press) Canadian Press - REAL, Philippines (AP) - Relief crews battling walls of mud and lashing rain to reach villages still isolated days after back-to-back storms devastated the northeastern Philippines have found 51 more bodies, taking the death toll to at least 740 people, officials said Tuesday.",0
2971,"Update 3: Bank of America Cuts Some Fleet Workers Bank of America Corp. laid off an unspecified number of employees Wednesday at hundreds of Fleet Bank branches, a byproduct of the merger of the two banks, a company spokeswoman said. ",2
2972,SEC Bars Mutual Fund Payoffs to Brokers WASHINGTON (Reuters) - The US Securities and Exchange Commission pushed ahead on Wednesday with reforms of the \$7.5-trillion mutual fund industry amid scandals that have shaken fund investors #39; confidence. ,2
2973,"Barclays buys Juniper Financial for \$293M LONDON (AP)  British bank Barclays PLC gained its first toehold in the US consumer banking market Wednesday, saying it would buy credit-card company Juniper Financial Corp. from Canadian Imperial Bank of Commerce for \$293 million in cash. ",2
2974,UAL agrees to independent agents to oversee pension funds WASHINGTON : Bankrupt United Airlines has agreed to appoint an independent party to manage its employee pension funds prior to September 15 in an agreement with the US Labor Department. ,2
2975,Compuware asks court to punish IBM Software maker Compuware has charged IBM with keeping back key evidence in a long-running legal battle over copyright and anticompetitive practices. ,3
2976,Investors Unfazed by Last-Minute Google Moves BOSTON (Reuters) - When investors heard that Google Inc. had cut the price range for shares in its closely watched initial public offering they said they took it in stride and did not make any massive last-minute adjustments. ,3
2977,"Charley a Harbinger of Busy Hurricane Season? But Hurricane Charley intensified at an astonishing rate just a few hours before making landfall, and its eye wobbled off its forecast track and smashed ashore about 70 miles (112 kilometers) south of Tampa, killing at least 21. It became the most ...",3
2978,Report: Apple G5 chips scarce Apple Computer may be facing greater difficulties than previously thought in getting hold of chips to power its high-end personal computers. ,3
2979,"American Cyclist Hamilton Wins Time Trial yler Hamilton and Bobby Julich showed that there is some depth to American cycling, winning the gold and bronze medals today in the men #39;s individual time trial at the Olympics in Athens. ",1
2980,"Kitajima wins breast stroke double Kosuke Kitajima won the men #39;s 200 metres breast stroke final at the Athens Olympics early this morning, but Australia #39;s Jim Piper was disqualified. ",1
2981,State Dept. Cautious of Najaf Reports WASHINGTON (AP) - The Bush administration reacted cautiously Wednesday to reports that the radical Shiite cleric Muqtada al-Sadr had accept a peace plan to end fighting in Najaf. ,0
2982,"Pakistan publishes photos of six suspects wanted in terror ISLAMABAD, Pakistan (AP)  Pakistan published photos Wednesday in newspapers across the country of six terror suspects  including a senior al-Qaeda operative  it says were behind attempts to assassinate the nation #39;s president and offered a large ...",0
2983,"Steroid Talks Progress Baseball players and owners have made progress toward toughening rules on steroid testing, but there is still plenty of work to be done.",1
2984,"Italy Lights the Path for the Olympic Torch  ROME (Reuters) - Christmas on the island of Sicily, New  Year's eve at the bay of Naples.",1
2985,"Five die in renewed Gaza fighting against Mahmoud Abbas, a moderate backed by Israel and Washington as a potential peacemaker, a lawmaker said. killing one soldier and wounding four.",0
2986,Dual-Format Disc That Plays Both HD DVD and DVD Memory-Tech and Toshiba today announced that they have developed a dual-layer ROM (read-only) disc that can store content in both the HD DVD and DVD formats.,3
2987,"Energy from waves  teenager wins science award A teenager from the San Diego, California area has won The Siemens Westinghouse Competition in Math, Science and Technology for his  quot;Gyro-Gen, quot; a machine that produces electricity from ocean waves.",3
2988,Program Lets People Design 3-D Objects (AP) AP - It's the Internet Revolution meets the Industrial Revolution: a new program that lets people design 3-D objects like car parts and door knobs in metal or plastic then order them online.,3
2989,"1.2 million flu shots will stay in Canada after all VANCOUVER - A Vancouver-based firm won #39;t sell 1.2 million doses of influenza vaccine to the United States after all, announcing Tuesday that it will sell the doses within Canada instead.",2
2990,"Windows XP SP2 Help Certainly you know by now that Windows XP Service Pack 2 (SP2) has been released. As anticipated, some systems have had problems after installation of the new service pack. But many people report that their installations have been successful and without ...",3
2991,"Slim Majority of Web Users Connect With Broadband For the first time, a slim majority of US Net users are connecting via broadband. In July, 51 percent of America #39;s home online population was using broadband connections, according to a report from Nielsen/NetRatings. Before July, the ...",3
2992,"Bilonog Wins Olympia Shot Put Gold Competing under a flawless blue sky in the tree-lined grove devoted to Zeus, the European gold medallist equaled American champion Adam Nelson #39;s opening mark of 2.16 to capture his first major title on a countback. ",1
2993,Kitajima wins breaststroke double Kosuke Kitajima won the men #39;s 200 metres breaststroke final at the Athens Olympics on Wednesday to collect his second gold medal in four days. ,1
2994,"Nigerian senate to rule on Darfur troop deployment ABUJA, Aug 18 (AFP) -- The Nigerian senate said on Wednesday it would ask its defence committee to consider a request by President Olusegun Obasanjo for permission to deploy some 1,500 peacekeepers to Sudan #39;s war-torn Darfur region. ",0
2995,"Google IPO Is Small Hurdle Vs Growing Competition (Reuters) Reuters - Google Inc., on the last leg of its\race to sell shares to the public, is facing more rivals, large\and small, trying to unseat it as the Web's most popular search\destination.",3
2996,PAC-10 MEN #39;S Basketball: Timing of Bibby firing irks Olson Just last month USC basketball coach Henry Bibby said he was enjoying his job more than ever and getting ready for what he hoped would be a good season.,1
2997,"Pacers #39; Foster Activated From Injured List Indianapolis, IN -- Indiana Pacers center Jeff Foster was activated from the injured list Tuesday. He had missed the first 17 games of the season after undergoing hip surgery in October.",1
2998,"Physicists Teleport Photons Across Danube Austrian researchers have teleported photons, or particles of light, for the first time outside a laboratory using the same technological principles imagined by &lt;I&gt;Star Trek.&lt;/I&gt;",3
2999,"British Cave Yields Elaborate Ice-Age Art A detailed survey of ancient cave carvings at a site first discovered last year in Nottinghamshire, England, reveals the etchings may be some of most elaborate Ice Age art ever found.",3
3000,"Venus: Inhabited World? by Harry Bortman    In part 1 of this interview with Astrobiology Magazine editor Henry Bortman, planetary scientist David Grinspoon explained how Venus evolved from a wet planet similar to Earth to the scorching hot, dried-out furnace of today. In part 2, Grinspoon discusses the possibility of life on Venus...",3
3001,"Particle Physics in a New Universe By Davide Castelvecchi     Stanford University -- A string of recent discoveries in astronomy has left scientists with an unsettling realization: The stuff we know and understand makes up less than 5 percent of the universe. The rest has to be yet-unknown forms of ""dark matter"" and ""dark energy.""     At a time of momentous changes in our basic understanding of the universe, a new document outlines the essential role of particle physics in deciphering the laws of nature that govern dark matter, dark energy and more...",3
3002,Compuware asks court to punish IBM Software maker says Big Blue kept hold of key evidence to delay a resolution to a long-running legal spat over copyrighted code.,3
3003,A brighter Outlook? Software startup hopes there's big money in little improvements to Microsoft products.,3
3004,Briefly: Macromedia offers Flash video tool roundup Plus: UTStarcom wins Indian IP gear contract...Microsoft tightens Windows-mainframes link...Red Hat names new services executive.,3
3005,Macromedia offers Flash video tool Company hopes to boost use of its Flash format for delivering streaming video with new development kit.,3
3006,"Microsoft tightens Windows-mainframes link Company releases revamped version of server software for linking Windows servers to mainframes, other large computers.",3
3007,"Red Hat names new services executive Kate Johnson will oversee global training, support and consulting services from the company's headquarters.",3
3008,Report: Apple G5 chips scarce Firm may be facing greater difficulties than previously thought in getting hold of chips to power its high-end PCs.,3
